cycle,data_type,entropy_values
0,natural,0.10242338478565216
0,natural,3.901318073272705
0,natural,0.872227668762207
0,natural,3.3537232875823975
0,natural,0.08533009886741638
0,natural,2.4887428283691406
0,natural,4.279102802276611
0,natural,0.386868417263031
0,natural,0.09325411915779114
0,natural,0.6165739893913269
0,natural,3.5111849308013916
0,natural,3.6484360694885254
0,natural,5.276654243469238
0,natural,3.294726610183716
0,natural,0.00040946650551632047
0,natural,0.2605203092098236
0,natural,3.043893337249756
0,natural,0.0013851192779839039
0,natural,4.294940948486328
0,natural,0.07768771052360535
0,natural,0.05976526439189911
0,natural,0.029138440266251564
0,natural,2.513556718826294
0,natural,4.3405561447143555
0,natural,3.4911513328552246
0,natural,2.6185059547424316
0,natural,0.09789915382862091
0,natural,2.6928985118865967
0,natural,4.155857563018799
0,natural,2.8896498680114746
0,natural,0.6247912049293518
0,natural,3.5417981147766113
0,natural,3.1760854721069336
0,natural,1.2569271326065063
0,natural,4.489719390869141
0,natural,2.36118483543396
0,natural,0.27621689438819885
0,natural,0.00417985999956727
0,natural,2.6661744117736816
0,natural,4.081973552703857
0,natural,0.09167561680078506
0,natural,4.413071632385254
0,natural,2.282355785369873
0,natural,3.9528768062591553
0,natural,0.2007674276828766
0,natural,5.67278528213501
0,natural,5.692408561706543
0,natural,4.8154296875
0,natural,4.01046085357666
0,natural,5.301431655883789
0,natural,0.645041823387146
0,natural,1.2160234451293945
0,natural,4.598973751068115
0,natural,5.4252214431762695
0,natural,1.7205145359039307
0,natural,5.0492753982543945
0,natural,5.046692848205566
0,natural,3.1965129375457764
0,natural,6.801299571990967
0,natural,3.036078453063965
0,natural,0.17764431238174438
0,natural,1.0821627378463745
0,natural,3.4358177185058594
0,natural,0.013767804950475693
0,natural,7.764699694234878e-05
0,natural,3.048030138015747
0,natural,3.698850631713867
0,natural,0.11574234068393707
0,natural,0.0011659987503662705
0,natural,2.656428337097168
0,natural,0.11260821670293808
0,natural,0.1542777121067047
0,natural,0.3261594772338867
0,natural,3.3437955379486084
0,natural,1.7211397886276245
0,natural,0.20706360042095184
0,natural,4.115869522094727
0,natural,1.723268985748291
0,natural,3.662604808807373
0,natural,0.10135189443826675
0,natural,2.5263235569000244
0,natural,0.005117363762110472
0,natural,3.212970495223999
0,natural,4.41548490524292
0,natural,0.4638337194919586
0,natural,2.7185096740722656
0,natural,3.6143805980682373
0,natural,3.9035251140594482
0,natural,0.008494161069393158
0,natural,3.040070056915283
0,natural,1.593543291091919
0,natural,4.158267021179199
0,natural,3.28037166595459
0,natural,1.014073133468628
0,natural,2.807422161102295
0,natural,2.7358977794647217
0,natural,0.4170471429824829
0,natural,1.1521834135055542
0,natural,2.8792405128479004
0,natural,0.28296592831611633
0,natural,3.5429303646087646
0,natural,0.02681596949696541
0,natural,5.530879020690918
0,natural,1.370234826936212e-06
0,natural,2.5845847129821777
0,natural,0.05860809236764908
0,natural,2.121053695678711
0,natural,1.66732919216156
0,natural,4.090105056762695
0,natural,2.3069276809692383
0,natural,0.004002672620117664
0,natural,2.195892333984375
0,natural,4.213250160217285
0,natural,0.08257324993610382
0,natural,0.0011122663272544742
0,natural,4.124096393585205
0,natural,2.8853917121887207
0,natural,2.032588243484497
0,natural,1.588369369506836
0,natural,0.007312554866075516
0,natural,0.029210679233074188
0,natural,5.832074748468585e-05
0,natural,4.921953201293945
0,natural,0.24099786579608917
0,natural,2.133948802947998
0,natural,2.7892305850982666
0,natural,0.00041881093056872487
0,natural,0.03880477696657181
0,natural,3.276705741882324
0,natural,2.2760424613952637
0,natural,5.0016326904296875
0,natural,0.31421995162963867
0,natural,2.725343704223633
0,natural,4.540205001831055
0,natural,3.103322982788086
0,natural,0.03338339924812317
0,natural,0.00023920768580865115
0,natural,4.262381553649902
0,natural,5.5630035400390625
0,natural,0.2679544687271118
0,natural,2.757986068725586
0,natural,3.096043109893799
0,natural,0.12539935111999512
0,natural,5.266298294067383
0,natural,1.378964900970459
0,natural,5.218573570251465
0,natural,0.9618240594863892
0,natural,0.0009274175390601158
0,natural,2.2783584594726562
0,natural,1.0599207878112793
0,natural,1.7094755172729492
0,natural,1.9906612634658813
0,natural,0.03715566173195839
0,natural,0.056954752653837204
0,natural,3.0042901039123535
0,natural,0.359782338142395
0,natural,4.000542163848877
0,natural,3.3455557823181152
0,natural,0.05627313628792763
0,natural,2.814330577850342
0,natural,4.960043907165527
0,natural,0.9763274192810059
0,natural,3.3833770751953125
0,natural,0.935126781463623
0,natural,5.788470268249512
0,natural,5.254770278930664
0,natural,2.066171169281006
0,natural,2.5720832347869873
0,natural,4.930468559265137
0,natural,3.487724781036377
0,natural,3.6084861755371094
0,natural,1.3109076023101807
0,natural,0.2447996437549591
0,natural,3.944302558898926
0,natural,0.02748948708176613
0,natural,4.509100437164307
0,natural,0.49563682079315186
0,natural,1.0600076913833618
0,natural,0.012442844919860363
0,natural,5.035550117492676
0,natural,3.1527624130249023
0,natural,2.9007129669189453
0,natural,1.9271440505981445
0,natural,0.048202723264694214
0,natural,2.9799108505249023
0,natural,1.4696686267852783
0,natural,2.754042148590088
0,natural,6.167885780334473
0,natural,2.5152275562286377
0,natural,2.6430816650390625
0,natural,0.004949154797941446
0,natural,1.1690428256988525
0,natural,0.3996443450450897
0,natural,0.3227532207965851
0,natural,2.674407958984375
0,natural,2.1372530460357666
0,natural,3.0819153785705566
0,natural,4.2685696826083586e-05
0,natural,4.832002639770508
0,natural,0.17830897867679596
0,natural,0.0003507445799186826
0,natural,3.1914758682250977
0,natural,1.6853779554367065
0,natural,5.72911262512207
0,natural,2.793060541152954
0,natural,2.4688291549682617
0,natural,4.5093231201171875
0,natural,2.6066620349884033
0,natural,2.816164493560791
0,natural,2.2667813301086426
0,natural,3.410788059234619
0,natural,1.546008825302124
0,natural,1.8676936626434326
0,natural,0.0019167618593201041
0,natural,5.700021266937256
0,natural,0.15842726826667786
0,natural,1.6414079666137695
0,natural,0.039095669984817505
0,natural,2.981996536254883
0,natural,6.175567626953125
0,natural,0.013284881599247456
0,natural,0.0782785713672638
0,natural,0.04060322418808937
0,natural,2.1329779624938965
0,natural,3.080563545227051
0,natural,5.50516939163208
0,natural,2.836544990539551
0,natural,2.324342966079712
0,natural,3.135568141937256
0,natural,0.02943459153175354
0,natural,0.3182716369628906
0,natural,2.8170809745788574
0,natural,3.9161086082458496
0,natural,4.347780227661133
0,natural,3.2588906288146973
0,natural,1.9842735528945923
0,natural,0.8933144807815552
0,natural,4.234560489654541
0,natural,7.394075393676758
0,natural,0.211384117603302
0,natural,2.12685227394104
0,natural,4.776158332824707
0,natural,0.0016385011840611696
0,natural,0.005462942644953728
0,natural,2.2010750770568848
0,natural,0.8291003704071045
0,natural,3.730825424194336
0,natural,4.302478790283203
0,natural,3.231192111968994
0,natural,1.9838128089904785
0,natural,5.043481826782227
0,natural,5.508482456207275
0,natural,0.1306518018245697
0,natural,3.3955001831054688
0,natural,3.62349009513855
0,natural,3.9770426750183105
0,natural,0.15977689623832703
0,natural,0.016395773738622665
0,natural,0.2550069987773895
0,natural,3.873483657836914
0,natural,1.492663025856018
0,natural,5.16103458404541
0,natural,3.143080711364746
0,natural,0.39096638560295105
0,natural,4.2971906661987305
0,natural,2.152705669403076
0,natural,1.252516269683838
0,natural,0.0010907049290835857
0,natural,0.18611203134059906
0,natural,4.493190765380859
0,natural,2.4732279777526855
0,natural,0.20073334872722626
0,natural,0.07248800992965698
0,natural,1.9463026523590088
0,natural,0.07637716829776764
0,natural,0.1201121136546135
0,natural,0.2489416003227234
0,natural,2.692624092102051
0,natural,2.6648430824279785
0,natural,2.1448168754577637
0,natural,0.007320472504943609
0,natural,3.4573943614959717
0,natural,0.47993290424346924
0,natural,5.735246658325195
0,natural,3.1366214752197266
0,natural,2.3629038333892822
0,natural,0.34523341059684753
0,natural,4.000093460083008
0,natural,3.440983295440674
0,natural,3.4447574615478516
0,natural,2.6607699394226074
0,natural,0.6648731827735901
0,natural,0.7688199877738953
0,natural,0.1666153371334076
0,natural,0.757085919380188
0,natural,3.0059869289398193
0,natural,3.0489163398742676
0,natural,2.9140732288360596
0,natural,0.17437583208084106
0,natural,0.009485544636845589
0,natural,0.7099119424819946
0,natural,0.8535614609718323
0,natural,2.268155574798584
0,natural,5.493057727813721
0,natural,0.8847603797912598
0,natural,5.06887149810791
0,natural,0.052833192050457
0,natural,2.9996864795684814
0,natural,2.8961076736450195
0,natural,1.7751495838165283
0,natural,0.5393072962760925
0,natural,0.12558911740779877
0,natural,0.0056654708459973335
0,natural,1.917145013809204
0,natural,3.8614234924316406
0,natural,4.1706132888793945
0,natural,0.037314459681510925
0,natural,2.507643699645996
0,natural,0.43108564615249634
0,natural,3.0351710319519043
0,natural,3.1312379837036133
0,natural,3.8627848625183105
0,natural,6.035585403442383
0,natural,3.002190589904785
0,natural,0.5659855604171753
0,natural,5.294260501861572
0,natural,6.1651506423950195
0,natural,3.522616386413574
0,natural,4.485426902770996
0,natural,0.5614157319068909
0,natural,0.0003113623533863574
0,natural,1.3660036325454712
0,natural,1.426207184791565
0,natural,2.7506980895996094
0,natural,2.0943055152893066
0,natural,2.5509138107299805
0,natural,3.0637664794921875
0,natural,3.935070514678955
0,natural,1.0178875923156738
0,natural,1.5498204231262207
0,natural,0.020128928124904633
0,natural,0.6033525466918945
0,natural,2.8446857929229736
0,natural,0.00030884338775649667
0,natural,2.882850170135498
0,natural,2.1821188926696777
0,natural,0.002511584199965
0,natural,0.017984775826334953
0,natural,4.653487205505371
0,natural,1.6122804880142212
0,natural,0.061051879078149796
0,natural,0.04355176165699959
0,natural,0.7438011169433594
0,natural,3.1790356636047363
0,natural,7.96283275121823e-05
0,natural,4.069562911987305
0,natural,1.6081141233444214
0,natural,0.14275196194648743
0,natural,1.6973881721496582
0,natural,1.2562648057937622
0,natural,0.5702007412910461
0,natural,1.267075777053833
0,natural,1.5775604248046875
0,natural,0.03934505581855774
0,natural,0.531646728515625
0,natural,0.1749606728553772
0,natural,0.15709805488586426
0,natural,4.38205623626709
0,natural,2.3976690769195557
0,natural,2.8640971183776855
0,natural,5.330167293548584
0,natural,3.0413572788238525
0,natural,0.041030965745449066
0,natural,5.025068759918213
0,natural,2.2946889400482178
0,natural,0.0007441702764481306
0,natural,0.6027472019195557
0,natural,0.08979009091854095
0,natural,0.14783841371536255
0,natural,0.024614490568637848
0,natural,0.004063054453581572
0,natural,1.9519243240356445
0,natural,6.348059177398682
0,natural,0.8254914283752441
0,natural,0.7546796798706055
0,natural,3.963768482208252
0,natural,2.3452017307281494
0,natural,2.8007543087005615
0,natural,2.299590587615967
0,natural,4.0609307289123535
0,natural,2.8388495445251465
0,natural,2.2339043617248535
0,natural,5.198150634765625
0,natural,3.6098098754882812
0,natural,6.067319869995117
0,natural,3.2176780700683594
0,natural,3.5279507637023926
0,natural,4.556904315948486
0,natural,0.3571440875530243
0,natural,2.9885053634643555
0,natural,3.910369634628296
0,natural,4.130361557006836
0,natural,0.017913075163960457
0,natural,0.6396143436431885
0,natural,2.9691781997680664
0,natural,1.9572303295135498
0,natural,2.443162202835083
0,natural,0.6687667965888977
0,natural,1.5878835916519165
0,natural,0.9632609486579895
0,natural,2.5639243125915527
0,natural,0.7893098592758179
0,natural,0.034471295773983
0,natural,0.002205543452873826
0,natural,0.002391379326581955
0,natural,0.0036050151102244854
0,natural,3.002837657928467
0,natural,0.24833878874778748
0,natural,1.8168699741363525
0,natural,3.492448568344116
0,natural,3.8443875312805176
0,natural,1.433840274810791
0,natural,0.19162125885486603
0,natural,1.7441216707229614
0,natural,1.5129435062408447
0,natural,3.518723964691162
0,natural,1.248788595199585
0,natural,0.035204436630010605
0,natural,2.229546546936035
0,natural,0.02092752978205681
0,natural,1.6817083358764648
0,natural,0.49586400389671326
0,natural,0.006957463454455137
0,natural,5.622230052947998
0,natural,3.109689712524414
0,natural,0.902894139289856
0,natural,1.1885992288589478
0,natural,0.22608722746372223
0,natural,2.2695038318634033
0,natural,4.133149147033691
0,natural,2.9196724891662598
0,natural,3.729458808898926
0,natural,0.1894017606973648
0,natural,2.1963953971862793
0,natural,1.535919189453125
0,natural,0.26010140776634216
0,natural,0.15633612871170044
0,natural,3.546739101409912
0,natural,5.233600616455078
0,natural,0.35803738236427307
0,natural,1.7065932750701904
0,natural,2.1496758460998535
0,natural,1.3678293228149414
0,natural,3.016641855239868
0,natural,0.0161576047539711
0,natural,0.5447392463684082
0,natural,5.103455066680908
0,natural,1.5323814153671265
0,natural,3.6071348190307617
0,natural,3.0140111446380615
0,natural,3.839505195617676
0,natural,8.2340557128191e-05
0,natural,0.06904152780771255
0,natural,0.7613752484321594
0,natural,0.014451827853918076
0,natural,1.9999449253082275
0,natural,0.7531476020812988
0,natural,2.46096134185791
0,natural,0.11914995312690735
0,natural,0.3311576843261719
0,natural,0.19086715579032898
0,natural,2.4060580730438232
0,natural,3.539797782897949
0,natural,2.8884224891662598
0,natural,0.2797577977180481
0,natural,0.31240275502204895
0,natural,1.0753662586212158
0,natural,1.8410584926605225
0,natural,3.0103049278259277
0,natural,2.1180338859558105
0,natural,0.38759079575538635
0,natural,4.668488502502441
0,natural,0.11958521604537964
0,natural,3.520627021789551
0,natural,4.276362419128418
0,natural,3.681577444076538
0,natural,2.041659116744995
0,natural,1.7065908908843994
0,natural,2.2931294441223145
0,natural,0.0008708732202649117
0,natural,4.398538112640381
0,natural,0.020440705120563507
0,natural,0.08039608597755432
0,natural,0.024934690445661545
0,natural,2.0858306884765625
0,natural,3.000260829925537
0,natural,1.5048938989639282
0,natural,1.5472677946090698
0,natural,1.366844892501831
0,natural,5.35752534866333
0,natural,0.1605668067932129
0,natural,0.17417973279953003
0,natural,2.9755489826202393
0,natural,3.3964715003967285
0,natural,0.004333736374974251
0,natural,1.4986164569854736
0,natural,1.1334563493728638
0,natural,2.6953396797180176
0,natural,2.837392807006836
0,natural,2.350867986679077
0,natural,1.0903481245040894
0,natural,0.03734740987420082
0,natural,4.337946891784668
0,natural,0.9000189900398254
0,natural,1.2446742057800293
0,natural,0.002880488522350788
0,natural,3.74938702583313
0,natural,2.264859914779663
0,natural,4.92509126663208
0,natural,2.0995476245880127
0,natural,2.5381150245666504
0,natural,0.01297322940081358
0,natural,3.18978214263916
0,natural,0.10478225350379944
0,natural,0.009433372877538204
0,natural,0.022426294162869453
0,natural,0.4536263644695282
0,natural,0.561386227607727
0,natural,6.140646934509277
0,natural,2.197789192199707
0,natural,2.7856596716446802e-05
0,natural,0.14410783350467682
0,natural,4.13016939163208
0,natural,0.0019998098723590374
0,natural,1.035360336303711
0,natural,0.17827656865119934
0,natural,0.9942682385444641
0,natural,0.0951986163854599
0,natural,0.07779809832572937
0,natural,2.62382173538208
0,natural,0.10804278403520584
0,natural,1.5445799827575684
0,natural,1.0329506397247314
0,natural,0.4766368269920349
0,natural,2.1764206886291504
0,natural,0.3823745548725128
0,natural,2.0493741035461426
0,natural,0.28593599796295166
0,natural,1.6557049751281738
0,natural,1.8636016845703125
0,natural,4.9046125411987305
0,natural,2.294278144836426
0,natural,3.458488941192627
0,natural,5.662107467651367
0,natural,3.515575408935547
0,natural,1.4292137622833252
0,natural,0.014829221181571484
0,natural,3.917389392852783
0,natural,5.662573337554932
0,natural,2.3403820991516113
0,natural,1.825932264328003
0,natural,2.005652904510498
0,natural,0.7671297788619995
0,natural,1.6093147993087769
0,natural,0.8369080424308777
0,natural,7.386895595118403e-05
0,natural,0.002934443997219205
0,natural,4.2056498527526855
0,natural,0.1334766298532486
0,natural,0.3471634089946747
0,natural,0.5650472640991211
0,natural,6.213407516479492
0,natural,0.02675238810479641
0,natural,1.276671051979065
0,natural,0.7872022986412048
0,natural,0.26600581407546997
0,natural,4.202956199645996
0,natural,1.4122517108917236
0,natural,2.3223915100097656
0,natural,0.0018138684099540114
0,natural,3.789895534515381
0,natural,5.209256172180176
0,natural,2.2474584579467773
0,natural,4.495443344116211
0,natural,5.608394622802734
0,natural,0.00041151518234983087
0,natural,2.593001365661621
0,natural,6.239286422729492
0,natural,1.1773685216903687
0,natural,0.15388529002666473
0,natural,0.05666166543960571
0,natural,2.3569648265838623
0,natural,3.010713577270508
0,natural,6.514450550079346
0,natural,1.8215172290802002
0,natural,0.704510509967804
0,natural,0.00033248841646127403
0,natural,1.8906428813934326
0,natural,0.09737718105316162
0,natural,6.142061233520508
0,natural,4.495293140411377
0,natural,0.18807080388069153
0,natural,4.596718788146973
0,natural,4.123402118682861
0,natural,0.04250413551926613
0,natural,0.14600053429603577
0,natural,3.144021987915039
0,natural,0.033274076879024506
0,natural,2.20295914914459e-05
0,natural,3.2152099609375
0,natural,1.848893165588379
0,natural,2.928039312362671
0,natural,0.7551847696304321
0,natural,0.05584573745727539
0,natural,3.515864372253418
0,natural,4.377779960632324
0,natural,0.010401763021945953
0,natural,0.011848654597997665
0,natural,0.0005847547436133027
0,natural,1.2956355810165405
0,natural,4.487842082977295
0,natural,2.4862003326416016
0,natural,1.727871298789978
0,natural,0.32718876004219055
0,natural,0.06525454670190811
0,natural,1.4551270008087158
0,natural,4.999060153961182
0,natural,2.6713271141052246
0,natural,4.36603307723999
0,natural,3.5063908100128174
0,natural,0.10378828644752502
0,natural,1.5725191831588745
0,natural,0.12228819727897644
0,natural,1.3905906677246094
0,natural,2.9289472103118896
0,natural,1.5693439245224
0,natural,4.120858192443848
0,natural,5.580242156982422
0,natural,4.071283340454102
0,natural,3.3629112243652344
0,natural,2.1043717861175537
0,natural,0.5974626541137695
0,natural,0.0034798504784703255
0,natural,4.4448676109313965
0,natural,4.6933369636535645
0,natural,3.5686545372009277
0,natural,3.77295184135437
0,natural,1.388237714767456
0,natural,1.4482841491699219
0,natural,6.115977764129639
0,natural,3.524092197418213
0,natural,3.596724033355713
0,natural,0.1983264833688736
0,natural,5.398412704467773
0,natural,3.7900750637054443
0,natural,2.369783401489258
0,natural,0.4978560209274292
0,natural,5.389359474182129
0,natural,5.067669868469238
0,natural,5.1403632164001465
0,natural,3.78631591796875
0,natural,3.7364444732666016
0,natural,5.085578441619873
0,natural,5.920004844665527
0,natural,5.758925437927246
0,natural,0.03142233192920685
0,natural,2.281177520751953
0,natural,1.7555296421051025
0,natural,3.4527690410614014
0,natural,7.31933832867071e-05
0,natural,3.1568117141723633
0,natural,3.5481209754943848
0,natural,0.12767282128334045
0,natural,0.0023959227837622166
0,natural,2.246014356613159
0,natural,1.2336859703063965
0,natural,4.106513500213623
0,natural,3.7466869354248047
0,natural,4.890772342681885
0,natural,5.750576972961426
0,natural,1.8445974588394165
0,natural,1.619159460067749
0,natural,5.551063537597656
0,natural,3.6663661003112793
0,natural,0.018735371530056
0,natural,0.012903137132525444
0,natural,5.068548202514648
0,natural,0.047172557562589645
0,natural,2.115889549255371
0,natural,2.2235569953918457
0,natural,5.793217658996582
0,natural,3.474947929382324
0,natural,1.9190704822540283
0,natural,5.329656600952148
0,natural,4.734059810638428
0,natural,0.0917435958981514
0,natural,0.08251959085464478
0,natural,3.582643508911133
0,natural,0.014059958979487419
0,natural,2.28132700920105
0,natural,0.020676389336586
0,natural,0.0956510379910469
0,natural,1.913770079612732
0,natural,3.8093292713165283
0,natural,0.09961722791194916
0,natural,4.460273742675781
0,natural,2.5991430282592773
0,natural,2.671246290206909
0,natural,0.06790602952241898
0,natural,3.2587223052978516
0,natural,0.011313701048493385
0,natural,4.984447956085205
0,natural,0.18282246589660645
0,natural,6.210909843444824
0,natural,6.862372398376465
0,natural,4.289427757263184
0,natural,0.9377133250236511
0,natural,5.773167610168457
0,natural,3.3168463706970215
0,natural,2.7512927055358887
0,natural,1.418607473373413
0,natural,0.009075544774532318
0,natural,2.0474729537963867
0,natural,4.042052268981934
0,natural,2.0862672328948975
0,natural,2.2358551025390625
0,natural,5.34635066986084
0,natural,3.0574047565460205
0,natural,0.27508842945098877
0,natural,3.3941807746887207
0,natural,2.7967116832733154
0,natural,2.819159984588623
0,natural,3.007390022277832
0,natural,4.103697776794434
0,natural,5.16634464263916
0,natural,0.8026057481765747
0,natural,0.01950034499168396
0,natural,3.0579309463500977
0,natural,0.7442281246185303
0,natural,1.226309061050415
0,natural,4.124452590942383
0,natural,2.6347286701202393
0,natural,4.6845855712890625
0,natural,5.364057540893555
0,natural,3.4301204681396484
0,natural,3.8264200687408447
0,natural,3.7131030559539795
0,natural,1.8056516647338867
0,natural,0.2796019911766052
0,natural,0.0028860869351774454
0,natural,4.266139030456543
0,natural,2.970639228820801
0,natural,3.167728900909424
0,natural,2.7511749267578125
0,natural,1.3976596593856812
0,natural,0.0392630435526371
0,natural,0.5241499543190002
0,natural,0.23864568769931793
0,natural,1.5621364116668701
0,natural,4.633028984069824
0,natural,0.085110604763031
0,natural,4.100971221923828
0,natural,3.871577739715576
0,natural,1.2225043773651123
0,natural,0.5797197818756104
0,natural,0.0617852583527565
0,natural,2.2627665996551514
0,natural,0.005126308184117079
0,natural,2.932615041732788
0,natural,5.398691654205322
0,natural,4.552480697631836
0,natural,2.834829330444336
0,natural,0.0434284582734108
0,natural,5.731388092041016
0,natural,4.712456703186035
0,natural,2.6501805782318115
0,natural,3.2622601985931396
0,natural,4.93278694152832
0,natural,1.851602554321289
0,natural,1.191835880279541
0,natural,0.0006462980527430773
0,natural,1.9713661670684814
0,natural,2.611250877380371
0,natural,4.544319152832031
0,natural,2.1156797409057617
0,natural,1.3831031322479248
0,natural,4.290809631347656
0,natural,3.036911964416504
0,natural,0.14977474510669708
0,natural,2.389669179916382
0,natural,4.204654216766357
0,natural,1.4772127866744995
0,natural,1.4847347736358643
0,natural,2.7835521697998047
0,natural,0.15514034032821655
0,natural,2.566574811935425
0,natural,1.7814610004425049
0,natural,1.884965419769287
0,natural,0.012273317202925682
0,natural,5.192174911499023
0,natural,0.6383534669876099
0,natural,0.34624183177948
0,natural,0.08308052271604538
0,natural,6.393633842468262
0,natural,3.3643202781677246
0,natural,1.2687485218048096
0,natural,2.7776436805725098
0,natural,0.0002352715382585302
0,natural,3.851808547973633
0,natural,4.353605270385742
0,natural,2.882819652557373
0,natural,4.114505767822266
0,natural,4.2239298820495605
0,natural,2.2489500045776367
0,natural,0.37229329347610474
0,natural,0.07764028012752533
0,natural,0.02444032020866871
0,natural,0.6232991814613342
0,natural,5.324166297912598
0,natural,0.4891704320907593
0,natural,0.6419456005096436
0,natural,7.176863193511963
0,no_cycle_icl,3.7913436889648438
0,no_cycle_icl,0.20874905586242676
0,no_cycle_icl,0.43692827224731445
0,no_cycle_icl,0.24855637550354004
0,no_cycle_icl,1.497772455215454
0,no_cycle_icl,2.0671331882476807
1,natural,0.002637903904542327
1,natural,1.565021276473999
1,natural,3.0219063758850098
1,natural,2.1106667518615723
1,natural,4.2869181632995605
1,natural,3.7003021240234375
1,natural,0.011933580972254276
1,natural,1.1592870950698853
1,natural,2.6942684650421143
1,natural,1.6981987953186035
1,natural,0.21779319643974304
1,natural,6.023327827453613
1,natural,4.865566253662109
1,natural,1.8370709419250488
1,natural,3.529804229736328
1,natural,1.2285646200180054
1,natural,2.003230333328247
1,natural,2.5055923461914062
